"","Week","State","Age","date_start","date_end","More.than.half.the.days","Several.days","Nearly.every.day","Not.at.all"
"285",2,"SD","40 - 49",2020-05-07,2020-05-12,12542.064,6949.92,12037.647,8266.717
"286",2,"TN","18 - 29",2020-05-07,2020-05-12,164445.223,56155.127,92404.147,39312.705
"287",2,"TN","30 - 39",2020-05-07,2020-05-12,70603.823,55808.832,22414.115,66088.676
"288",2,"TN","40 - 49",2020-05-07,2020-05-12,25244.54,48082.657,37609.356,50436.561
"289",2,"TX","18 - 29",2020-05-07,2020-05-12,170479.13,184127.891,238108.944,341984.133
"290",2,"TX","30 - 39",2020-05-07,2020-05-12,144400.733,234027.388,215424.46,187170.833
"291",2,"TX","40 - 49",2020-05-07,2020-05-12,202618.379,167419.211,174179.155,184260.076
"292",2,"UT","18 - 29",2020-05-07,2020-05-12,33709.005,36002.621,22411.598,35511.518
"293",2,"UT","30 - 39",2020-05-07,2020-05-12,15117.363,25575.826,14680.518,17146.892
"294",2,"UT","40 - 49",2020-05-07,2020-05-12,10572.114,18631.511,12310.253,21155.897
"295",2,"VT","18 - 29",2020-05-07,2020-05-12,357.859,3331.67,5781.52,3262.101
"296",2,"VT","30 - 39",2020-05-07,2020-05-12,8956.609,7499.854,3966.437,4903.811
"297",2,"VT","40 - 49",2020-05-07,2020-05-12,11697.683,8220.211,17417.922,2762.154
"298",2,"VA","18 - 29",2020-05-07,2020-05-12,21230.418,80875.778,48388.165,41755.413
"299",2,"VA","30 - 39",2020-05-07,2020-05-12,67300.187,88195.863,69463.109,88801.077
"300",2,"VA","40 - 49",2020-05-07,2020-05-12,36389.175,71417.532,74270.152,88116.958
"301",2,"WA","18 - 29",2020-05-07,2020-05-12,53187.363,50443.306,51222.74,37808.624
"302",2,"WA","30 - 39",2020-05-07,2020-05-12,39498.8,62429.241,62732.967,64899.603
"303",2,"WA","40 - 49",2020-05-07,2020-05-12,59721.215,50355.687,35298.351,67699.045
"304",2,"WV","18 - 29",2020-05-07,2020-05-12,5606.651,21219.608,27476.687,2085.211
"305",2,"WV","30 - 39",2020-05-07,2020-05-12,20519.948,23114.574,19037.038,8471.847
"306",2,"WV","40 - 49",2020-05-07,2020-05-12,7226.736,31199.269,12528.757,11236.303
"307",2,"WI","18 - 29",2020-05-07,2020-05-12,45918.042,45763.773,46833.116,43342.899
"308",2,"WI","30 - 39",2020-05-07,2020-05-12,34949.927,50126.268,82231.25,114558.401
"309",2,"WI","40 - 49",2020-05-07,2020-05-12,34576.752,35551.005,26271.951,101424.895
"310",2,"WY","18 - 29",2020-05-07,2020-05-12,1344.512,5379.182,2279.925,4812.75
"311",2,"WY","30 - 39",2020-05-07,2020-05-12,10410.913,13834.467,4141.437,9351.674
"312",2,"WY","40 - 49",2020-05-07,2020-05-12,2745.478,3760.5,4245.587,5388.374
"313",3,"US","18 - 29",2020-05-14,2020-05-19,382192.173,524745.648,378474.616,397741.287
"314",3,"US","30 - 39",2020-05-14,2020-05-19,296311.896,390439.29,295325.649,436962.373
"315",3,"US","40 - 49",2020-05-14,2020-05-19,252672.552,370175.822,270587.692,317102.756
"316",3,"AL","18 - 29",2020-05-14,2020-05-19,10910.905,41645.818,39368.262,22473.683
"317",3,"AL","30 - 39",2020-05-14,2020-05-19,13688.004,39293.571,14791.22,38485.726
"318",3,"AL","40 - 49",2020-05-14,2020-05-19,17052.708,27666.25,18485.221,49869.913
"319",3,"AK","18 - 29",2020-05-14,2020-05-19,3932.673,6489.968,2796.028,7621.769
"320",3,"AK","30 - 39",2020-05-14,2020-05-19,6409.634,3575.634,3573.774,5753.833
"321",3,"AK","40 - 49",2020-05-14,2020-05-19,2429.892,3159.419,4300.244,4176.376
"322",3,"AZ","18 - 29",2020-05-14,2020-05-19,45734.363,64500.517,43471.405,72126.611
"323",3,"AZ","30 - 39",2020-05-14,2020-05-19,29425.743,53036.17,31217.506,33314.656
"324",3,"AZ","40 - 49",2020-05-14,2020-05-19,16170.505,45220.365,37126.696,62295.489
"325",3,"AR","18 - 29",2020-05-14,2020-05-19,21163.257,34655.793,21856.576,33157.052
"326",3,"AR","30 - 39",2020-05-14,2020-05-19,17979.107,18029.27,20021.309,19267.075
"327",3,"AR","40 - 49",2020-05-14,2020-05-19,10909.879,16302.243,13169.423,18439.562
"328",3,"CA","18 - 29",2020-05-14,2020-05-19,213080.218,216155.973,172468.428,160871.282
"329",3,"CA","30 - 39",2020-05-14,2020-05-19,159805.107,182687.13,111255.656,208513.83
"330",3,"CA","40 - 49",2020-05-14,2020-05-19,71562.947,179644.879,159856.001,148255.009
"331",3,"CO","18 - 29",2020-05-14,2020-05-19,46104.437,50804.625,32028.835,52065.253
"332",3,"CO","30 - 39",2020-05-14,2020-05-19,35354.739,45414.985,23223.287,52514.975
"333",3,"CO","40 - 49",2020-05-14,2020-05-19,27530.07,29613.319,23213.595,33285.996
"334",3,"CT","18 - 29",2020-05-14,2020-05-19,9805.623,20194.819,20122.762,32293.901
"335",3,"CT","30 - 39",2020-05-14,2020-05-19,17810.269,20360.587,11845.616,17110.013
"336",3,"CT","40 - 49",2020-05-14,2020-05-19,23470.707,42467.057,16675.257,24612.215
"337",3,"DE","18 - 29",2020-05-14,2020-05-19,3808.143,6030.494,8678.265,6132.218
"338",3,"DE","30 - 39",2020-05-14,2020-05-19,3189.689,6333.25,3127.473,11835.388
"339",3,"DE","40 - 49",2020-05-14,2020-05-19,2725.45,5681.323,7192.627,2951.8
"340",3,"DC","18 - 29",2020-05-14,2020-05-19,3071.677,5073.106,10497.12,9169.973
"341",3,"DC","30 - 39",2020-05-14,2020-05-19,7114.654,11131.009,13355.215,12318.575
"342",3,"DC","40 - 49",2020-05-14,2020-05-19,4582.614,4853.138,2396.25,5631.325
"343",3,"FL","18 - 29",2020-05-14,2020-05-19,49320.188,193830.782,98714.572,89796.25
"344",3,"FL","30 - 39",2020-05-14,2020-05-19,37339.563,90552.388,101849.203,179207.237
"345",3,"FL","40 - 49",2020-05-14,2020-05-19,73405.463,101839.227,111885.681,129308.93
"346",3,"GA","18 - 29",2020-05-14,2020-05-19,46803.162,80184.664,37816.487,91658.305
"347",3,"GA","30 - 39",2020-05-14,2020-05-19,59034.963,63546.295,51537.315,53421.903
"348",3,"GA","40 - 49",2020-05-14,2020-05-19,42407.307,55314.203,32356.932,59873.668
"349",3,"HI","18 - 29",2020-05-14,2020-05-19,8287.22,12841.192,10011.099,10859.939
"350",3,"HI","30 - 39",2020-05-14,2020-05-19,4931.425,13915.522,4254.756,17580.778
"351",3,"HI","40 - 49",2020-05-14,2020-05-19,6075.021,7669.603,9546.3,7519.544
"352",3,"ID","18 - 29",2020-05-14,2020-05-19,6395.189,13115.868,16007.686,11974.752
"353",3,"ID","30 - 39",2020-05-14,2020-05-19,11076.919,16845.825,6743.165,12450.061
"354",3,"ID","40 - 49",2020-05-14,2020-05-19,4638.836,12626.713,5260.276,13276.676
"355",3,"IL","18 - 29",2020-05-14,2020-05-19,30937.792,66421.51,85856.692,85703.318
"356",3,"IL","30 - 39",2020-05-14,2020-05-19,35445.462,83677.077,41370.941,93382.943
"357",3,"IL","40 - 49",2020-05-14,2020-05-19,48814.456,66509.132,49463.701,67632.199
"358",3,"IN","18 - 29",2020-05-14,2020-05-19,24322.961,75918.678,33478.684,44958.813
"359",3,"IN","30 - 39",2020-05-14,2020-05-19,55743.469,48863.744,31704.596,40321.428
"360",3,"IN","40 - 49",2020-05-14,2020-05-19,43148.124,43709.614,34552.579,32657.25
"361",3,"IA","18 - 29",2020-05-14,2020-05-19,26399.185,27735.449,23440.284,37764.911
"362",3,"IA","30 - 39",2020-05-14,2020-05-19,7524.9,26992.694,17175.955,22167.936
"363",3,"IA","40 - 49",2020-05-14,2020-05-19,12300.105,16051.974,18054.624,18975.984
"364",3,"KS","18 - 29",2020-05-14,2020-05-19,15446.121,28615.569,20643.875,20973.865
"365",3,"KS","30 - 39",2020-05-14,2020-05-19,13580.371,18432.639,10974.726,20679.131
"366",3,"KS","40 - 49",2020-05-14,2020-05-19,16112.602,18634.126,14918.618,20816.314
"367",3,"KY","18 - 29",2020-05-14,2020-05-19,25501.349,53281.304,20636.347,31664.985
"368",3,"KY","30 - 39",2020-05-14,2020-05-19,15378.103,26101.351,22236.992,25874.168
"369",3,"KY","40 - 49",2020-05-14,2020-05-19,11339.964,23258.342,21423.765,26577.646
"370",3,"LA","18 - 29",2020-05-14,2020-05-19,11806.463,31453.226,23661.535,56108.128
"371",3,"LA","30 - 39",2020-05-14,2020-05-19,16966.284,55968.544,31990.425,32384.061
"372",3,"LA","40 - 49",2020-05-14,2020-05-19,6273.664,27156.006,12863.124,29666.179
"373",3,"ME","18 - 29",2020-05-14,2020-05-19,9438.032,11977.117,9336.209,5277.461
"374",3,"ME","30 - 39",2020-05-14,2020-05-19,7897.803,15634.89,6720.773,7328.327
"375",3,"ME","40 - 49",2020-05-14,2020-05-19,9808.411,7513.285,8536.646,8523.672
"376",3,"MD","18 - 29",2020-05-14,2020-05-19,26115.059,58732.532,32430.642,39586.535
"377",3,"MD","30 - 39",2020-05-14,2020-05-19,25811.058,48065.905,24598.536,31385.66
"378",3,"MD","40 - 49",2020-05-14,2020-05-19,13988.969,33370.295,33193.14,40260.116
"379",3,"MA","18 - 29",2020-05-14,2020-05-19,36049.14,55091.435,43967.64,21759.256
"380",3,"MA","30 - 39",2020-05-14,2020-05-19,31583.022,46464.461,27913.42,35658.412
"381",3,"MA","40 - 49",2020-05-14,2020-05-19,18354.065,33082.601,24026.673,25278.634
"382",3,"MI","18 - 29",2020-05-14,2020-05-19,74103.479,86241.143,46310.912,49324.685
"383",3,"MI","30 - 39",2020-05-14,2020-05-19,48661.471,60108.129,39755.973,47678.516
"384",3,"MI","40 - 49",2020-05-14,2020-05-19,26864.042,56230.01,83589.868,58487.301
"385",3,"MN","18 - 29",2020-05-14,2020-05-19,22982.474,44834.035,45292.85,51501.874
"386",3,"MN","30 - 39",2020-05-14,2020-05-19,22441.633,33360.588,43862.999,36601.546
"387",3,"MN","40 - 49",2020-05-14,2020-05-19,21395.384,29761.184,18565.558,32231.896
"388",3,"MS","18 - 29",2020-05-14,2020-05-19,21447.191,28280.038,15796.513,26024.859
"389",3,"MS","30 - 39",2020-05-14,2020-05-19,43655.98,17821.96,41588.342,15416.215
"390",3,"MS","40 - 49",2020-05-14,2020-05-19,12924.556,29940.923,10263.301,25169.985
"391",3,"MO","18 - 29",2020-05-14,2020-05-19,52542.269,45150.551,49457.608,36418.082
"392",3,"MO","30 - 39",2020-05-14,2020-05-19,25844.154,33596.783,36286.212,40961.547
"393",3,"MO","40 - 49",2020-05-14,2020-05-19,17743.26,36960.103,25272.616,47932.681
"394",3,"MT","18 - 29",2020-05-14,2020-05-19,2834.619,9993.149,7955.935,4857.293
"395",3,"MT","30 - 39",2020-05-14,2020-05-19,4682.845,7438.279,6349.348,8727.778
"396",3,"MT","40 - 49",2020-05-14,2020-05-19,1896.148,9530.948,5579.954,9567.882
"397",3,"NE","18 - 29",2020-05-14,2020-05-19,22505.468,16605.112,9159.635,22418.68
"398",3,"NE","30 - 39",2020-05-14,2020-05-19,7755.495,12327.943,5488.725,9396.762
"399",3,"NE","40 - 49",2020-05-14,2020-05-19,13385.485,11689.468,6631.324,10589.007
"400",3,"NV","18 - 29",2020-05-14,2020-05-19,11591.622,24342.514,14955.954,21478.438
"401",3,"NV","30 - 39",2020-05-14,2020-05-19,18961.806,41432.088,23193.001,16327.353
"402",3,"NV","40 - 49",2020-05-14,2020-05-19,15884.511,28210.01,16291.818,22676.145
"403",3,"NH","18 - 29",2020-05-14,2020-05-19,4685.822,12664.427,10867.808,9464.947
"404",3,"NH","30 - 39",2020-05-14,2020-05-19,6411.467,9253.084,6449.766,10265.847
"405",3,"NH","40 - 49",2020-05-14,2020-05-19,5829.373,11724.502,6238.486,9927.788
"406",3,"NJ","18 - 29",2020-05-14,2020-05-19,64763.071,40513.885,54968.899,50434.706
"407",3,"NJ","30 - 39",2020-05-14,2020-05-19,60489.344,59797.716,47108.058,44205.299
"408",3,"NJ","40 - 49",2020-05-14,2020-05-19,41654.319,85266.966,20130.481,43667.563
"409",3,"NM","18 - 29",2020-05-14,2020-05-19,16651.82,25164.746,9998.196,18513.143
"410",3,"NM","30 - 39",2020-05-14,2020-05-19,12171.082,15739.268,17189.376,17570.585
"411",3,"NM","40 - 49",2020-05-14,2020-05-19,6061.761,14682.351,7954.092,19305.629
"412",3,"NY","18 - 29",2020-05-14,2020-05-19,124815.961,183070.927,56788.041,97428.241
"413",3,"NY","30 - 39",2020-05-14,2020-05-19,49311.572,158586.855,68995.897,145967.239
"414",3,"NY","40 - 49",2020-05-14,2020-05-19,84296.919,104286.847,71843.953,109349.676
"415",3,"NC","18 - 29",2020-05-14,2020-05-19,74730.51,59165.186,65751.086,80214.277
"416",3,"NC","30 - 39",2020-05-14,2020-05-19,46955.041,79704.862,52670.12,110136.26
"417",3,"NC","40 - 49",2020-05-14,2020-05-19,18672.392,57017.655,38298.713,71058.214
"418",3,"ND","18 - 29",2020-05-14,2020-05-19,11269.785,7904.95,6404.493,9184.024
"419",3,"ND","30 - 39",2020-05-14,2020-05-19,4660.776,7714.66,2380.474,8044.783
"420",3,"ND","40 - 49",2020-05-14,2020-05-19,4991.435,5190.058,1058.132,4289.642
"421",3,"OH","18 - 29",2020-05-14,2020-05-19,45298.488,190670.802,89960.568,97699.168
"422",3,"OH","30 - 39",2020-05-14,2020-05-19,71242.027,74930.397,52316.618,56651.03
"423",3,"OH","40 - 49",2020-05-14,2020-05-19,48521.732,62542.89,47531.236,113479.075
"424",3,"OK","18 - 29",2020-05-14,2020-05-19,11576.613,38693.367,19968.942,31869.725
"425",3,"OK","30 - 39",2020-05-14,2020-05-19,47601.605,40411.192,25919.112,23739.436
"426",3,"OK","40 - 49",2020-05-14,2020-05-19,11028.452,30950.11,15915.415,22452.921
"427",3,"OR","18 - 29",2020-05-14,2020-05-19,14770.629,39995.943,27472.724,19113.563
"428",3,"OR","30 - 39",2020-05-14,2020-05-19,15385.204,39622.05,23194.428,30331.356
"429",3,"OR","40 - 49",2020-05-14,2020-05-19,16506.803,32497.316,18983.583,26234.521
"430",3,"PA","18 - 29",2020-05-14,2020-05-19,45317.048,92861.865,79502.862,124932.611
"431",3,"PA","30 - 39",2020-05-14,2020-05-19,45986.471,87154.157,58740.047,73104.73
"432",3,"PA","40 - 49",2020-05-14,2020-05-19,53395.702,71718.109,43754.909,62007.262
"433",3,"RI","18 - 29",2020-05-14,2020-05-19,3908.801,6241.244,7246.262,9394.962
"434",3,"RI","30 - 39",2020-05-14,2020-05-19,4686.38,10475.467,7559.772,9571.028
"435",3,"RI","40 - 49",2020-05-14,2020-05-19,5352.956,10411.631,3658.235,4235.323
"436",3,"SC","18 - 29",2020-05-14,2020-05-19,44773.467,51997.056,27182.705,47602.629
"437",3,"SC","30 - 39",2020-05-14,2020-05-19,9817.243,50300.085,12740.352,51413.681
"438",3,"SC","40 - 49",2020-05-14,2020-05-19,18514.432,26501.172,33463.383,27272.19
"439",3,"SD","18 - 29",2020-05-14,2020-05-19,5338.27,10852.741,3856.457,9384.366
"440",3,"SD","30 - 39",2020-05-14,2020-05-19,3811.388,7681.45,5478.607,5622.355
"441",3,"SD","40 - 49",2020-05-14,2020-05-19,2047.637,6728.823,5504.815,7406.155
"442",3,"TN","18 - 29",2020-05-14,2020-05-19,75725.96,72667.065,40350.102,51466.808
"443",3,"TN","30 - 39",2020-05-14,2020-05-19,26607.295,55451.001,27067.181,29251.903
"444",3,"TN","40 - 49",2020-05-14,2020-05-19,24067.271,44610.946,26737.873,47052.144
"445",3,"TX","18 - 29",2020-05-14,2020-05-19,114021.64,165101.569,159251.929,129674.853
"446",3,"TX","30 - 39",2020-05-14,2020-05-19,90801.583,135565.626,101196.647,137282.963
"447",3,"TX","40 - 49",2020-05-14,2020-05-19,97478.981,172645.74,115368.399,116312.654
"448",3,"UT","18 - 29",2020-05-14,2020-05-19,24483.402,16151.056,22661.559,27402.675
"449",3,"UT","30 - 39",2020-05-14,2020-05-19,12920.347,21085.251,17598.323,18075.864
"450",3,"UT","40 - 49",2020-05-14,2020-05-19,14100.21,20085.302,8655.06,19743.161
"451",3,"VT","18 - 29",2020-05-14,2020-05-19,3820.612,4515.291,4440.317,3635.77
"452",3,"VT","30 - 39",2020-05-14,2020-05-19,2164.88,4207.354,2602.29,3630.26
"453",3,"VT","40 - 49",2020-05-14,2020-05-19,3021.574,4671.037,3618.969,4063.372
"454",3,"VA","18 - 29",2020-05-14,2020-05-19,46811.885,47236.147,53694.097,61312.45
"455",3,"VA","30 - 39",2020-05-14,2020-05-19,34087.226,63327.862,58545.981,39833.054
"456",3,"VA","40 - 49",2020-05-14,2020-05-19,31420.007,62090.685,20973.156,35942.518
"457",3,"WA","18 - 29",2020-05-14,2020-05-19,27539.129,47715.711,40008.794,34024.734
"458",3,"WA","30 - 39",2020-05-14,2020-05-19,24789.934,63076.344,35962.949,38066.354
"459",3,"WA","40 - 49",2020-05-14,2020-05-19,37404.171,45710.636,21852.895,41110.874
"460",3,"WV","18 - 29",2020-05-14,2020-05-19,9615.709,12794.307,11674.654,18313.796
"461",3,"WV","30 - 39",2020-05-14,2020-05-19,5433.939,14194.246,13289.737,9754.908
"462",3,"WV","40 - 49",2020-05-14,2020-05-19,11713.17,11935.11,9366.719,13375.576
"463",3,"WI","18 - 29",2020-05-14,2020-05-19,27274.162,44987.818,33135.54,41672.931
"464",3,"WI","30 - 39",2020-05-14,2020-05-19,34864.845,30878.569,21389.709,37041.08
"465",3,"WI","40 - 49",2020-05-14,2020-05-19,14515.139,33345.016,27268.617,32167.487
"466",3,"WY","18 - 29",2020-05-14,2020-05-19,6047.165,6895.102,7727.99,2173.484
"467",3,"WY","30 - 39",2020-05-14,2020-05-19,4297.837,5276.304,3631.685,9827.512
"468",3,"WY","40 - 49",2020-05-14,2020-05-19,2169.383,3842.816,3498.143,3132.739
"469",4,"US","18 - 29",2020-05-21,2020-05-26,342548.88,431482.876,407137.196,502532.493
"470",4,"US","30 - 39",2020-05-21,2020-05-26,267709.69,333234.608,301014.096,414558.645
"471",4,"US","40 - 49",2020-05-21,2020-05-26,262712.819,330624.767,228484.633,275743.934
"472",4,"AL","18 - 29",2020-05-21,2020-05-26,25073.991,49780.59,33072.69,35138.356
"473",4,"AL","30 - 39",2020-05-21,2020-05-26,21258.41,27990.161,42811.118,48934.646
"474",4,"AL","40 - 49",2020-05-21,2020-05-26,13286.555,26767.668,8949.382,26633.27
"475",4,"AK","18 - 29",2020-05-21,2020-05-26,4575.765,5888.385,7128.923,6164.989
"476",4,"AK","30 - 39",2020-05-21,2020-05-26,3491.922,5279.899,7153.552,3966.038
"477",4,"AK","40 - 49",2020-05-21,2020-05-26,4041.658,3069.855,2952.361,4347.249
"478",4,"AZ","18 - 29",2020-05-21,2020-05-26,39935.372,48877.506,75243.458,76910.11
"479",4,"AZ","30 - 39",2020-05-21,2020-05-26,39540.443,39321.35,21688.508,30558.117
"480",4,"AZ","40 - 49",2020-05-21,2020-05-26,22706.955,38063.041,23599.731,31292.572
"481",4,"AR","18 - 29",2020-05-21,2020-05-26,17448.391,15606.52,14968.573,18529.185
"482",4,"AR","30 - 39",2020-05-21,2020-05-26,14696.103,19348.785,13652.801,13477.097
"483",4,"AR","40 - 49",2020-05-21,2020-05-26,5132.22,14200.187,4698.179,15526.4
"484",4,"CA","18 - 29",2020-05-21,2020-05-26,178077.196,217678.46,154260.945,252484.183
"485",4,"CA","30 - 39",2020-05-21,2020-05-26,144536.487,182348.498,121745.987,211754.976
"486",4,"CA","40 - 49",2020-05-21,2020-05-26,105707.082,156640.275,85901.514,97594.188
"487",4,"CO","18 - 29",2020-05-21,2020-05-26,15599.49,45767.644,29566.496,41362.041
"488",4,"CO","30 - 39",2020-05-21,2020-05-26,31328.322,43094.358,35598.748,31341.567
"489",4,"CO","40 - 49",2020-05-21,2020-05-26,27201.041,27395.543,23556.082,29983.395
"490",4,"CT","18 - 29",2020-05-21,2020-05-26,6903.462,25252.162,17894.429,29424.035
"491",4,"CT","30 - 39",2020-05-21,2020-05-26,7733.105,28200.86,22753.159,17426.51
"492",4,"CT","40 - 49",2020-05-21,2020-05-26,10801.184,18296.546,26942.962,35258.193
"493",4,"DE","18 - 29",2020-05-21,2020-05-26,12195.041,8972.823,2048.749,5647.463
"494",4,"DE","30 - 39",2020-05-21,2020-05-26,5424.486,6334.451,4263.222,6782.704
"495",4,"DE","40 - 49",2020-05-21,2020-05-26,1813.371,6327.223,2035.102,6958.843
"496",4,"DC","18 - 29",2020-05-21,2020-05-26,6118.037,5647.448,10971.206,5357.27
"497",4,"DC","30 - 39",2020-05-21,2020-05-26,4336.188,18569.827,4098.314,5078.428
"498",4,"DC","40 - 49",2020-05-21,2020-05-26,4117.963,3160.431,2695.582,14663.093
"499",4,"FL","18 - 29",2020-05-21,2020-05-26,77209.961,154595.748,84016.729,91825.835
"500",4,"FL","30 - 39",2020-05-21,2020-05-26,59888.275,60582.78,121396.359,103201.435
"501",4,"FL","40 - 49",2020-05-21,2020-05-26,49582.588,101338.697,99880.179,117507.967
"502",4,"GA","18 - 29",2020-05-21,2020-05-26,52114.362,88606.875,53467.861,91926.259
"503",4,"GA","30 - 39",2020-05-21,2020-05-26,43724.769,64221.684,34633.508,64010.012
"504",4,"GA","40 - 49",2020-05-21,2020-05-26,34728.409,45463.702,40090.712,45689.955
"505",4,"HI","18 - 29",2020-05-21,2020-05-26,10292.173,12585.057,4048.423,8394.157
"506",4,"HI","30 - 39",2020-05-21,2020-05-26,6785.935,11623.681,3260.257,13764.695
"507",4,"HI","40 - 49",2020-05-21,2020-05-26,4689.369,12651.22,5289.516,10676.059
"508",4,"ID","18 - 29",2020-05-21,2020-05-26,7372.6,17182.363,10390.179,12491.104
"509",4,"ID","30 - 39",2020-05-21,2020-05-26,5176.384,14600.859,7841.505,13877.6
"510",4,"ID","40 - 49",2020-05-21,2020-05-26,3406.092,7561.084,4483.076,9425.016
"511",4,"IL","18 - 29",2020-05-21,2020-05-26,60117.291,83526.65,97424.473,77841.922
"512",4,"IL","30 - 39",2020-05-21,2020-05-26,85778.471,70802.449,47439.471,46282.718
"513",4,"IL","40 - 49",2020-05-21,2020-05-26,57139.172,59909.382,55705.008,67480.61
"514",4,"IN","18 - 29",2020-05-21,2020-05-26,58277.879,50261.128,32646.049,34533.887
"515",4,"IN","30 - 39",2020-05-21,2020-05-26,16111.356,37941.874,27698.081,36469.807
"516",4,"IN","40 - 49",2020-05-21,2020-05-26,22034.378,22344.154,26922.976,37501.608
"517",4,"IA","18 - 29",2020-05-21,2020-05-26,19310.081,20365.468,13405.981,30670.891
"518",4,"IA","30 - 39",2020-05-21,2020-05-26,18476.997,14577.614,19029.763,20319.892
"519",4,"IA","40 - 49",2020-05-21,2020-05-26,10520.355,18647.823,10135.051,21711.938
"520",4,"KS","18 - 29",2020-05-21,2020-05-26,18885.73,15406.245,17014.699,28894.016
"521",4,"KS","30 - 39",2020-05-21,2020-05-26,16390.064,12295.9,10486.473,17048.692
"522",4,"KS","40 - 49",2020-05-21,2020-05-26,11042.232,15144.801,14112.955,17557.525
"523",4,"KY","18 - 29",2020-05-21,2020-05-26,25166.479,37624.335,29352.711,34746.885
"524",4,"KY","30 - 39",2020-05-21,2020-05-26,24415.386,29080.579,14425.148,20223.054
"525",4,"KY","40 - 49",2020-05-21,2020-05-26,13799.874,28477.116,13422.826,29681.892
"526",4,"LA","18 - 29",2020-05-21,2020-05-26,29043.973,29296.453,30711.066,18003.693
"527",4,"LA","30 - 39",2020-05-21,2020-05-26,34565.392,42327.876,35276.808,35218.045
"528",4,"LA","40 - 49",2020-05-21,2020-05-26,16848.432,17603.479,13215.257,30399.475
"529",4,"ME","18 - 29",2020-05-21,2020-05-26,4439.734,10252.308,8948.731,9391.022
"530",4,"ME","30 - 39",2020-05-21,2020-05-26,5744.766,6554.918,4168.767,8779.754
"531",4,"ME","40 - 49",2020-05-21,2020-05-26,3028.639,7577.653,6181.764,8328.09
"532",4,"MD","18 - 29",2020-05-21,2020-05-26,12584.13,44580.288,24328.071,31576.045
"533",4,"MD","30 - 39",2020-05-21,2020-05-26,28141.872,35627.737,28285.623,51211.621
"534",4,"MD","40 - 49",2020-05-21,2020-05-26,14608.852,42981.869,21679.707,29281.084
"535",4,"MA","18 - 29",2020-05-21,2020-05-26,27647.806,46038.574,27862.31,49963.096
"536",4,"MA","30 - 39",2020-05-21,2020-05-26,43398.958,27646.115,26732.697,41170.991
