"","State","EndofWeek","Cases","LogRatio"
"35","AK",2020-09-20,79.7142857142857,0.0840831172105412
"36","AK",2020-09-27,92.1428571428571,0.144891354414462
"37","AK",2020-10-04,132,0.359461754845912
"38","AK",2020-10-11,183,0.32668423025505
"39","AK",2020-10-18,184.857142857143,0.0100971731641116
"40","AK",2020-10-25,290.285714285714,0.451282333637527
"41","AK",2020-11-01,372.857142857143,0.250329691618367
"42","AK",2020-11-08,442,0.170114530816272
"43","AK",2020-11-15,563.714285714286,0.243237655449549
"44","AK",2020-11-22,560.714285714286,-0.0053360563660518
"45","AK",2020-11-29,604.142857142857,0.0745992072559798
"46","AK",2020-12-06,700.571428571429,0.148085640143559
"47","AK",2020-12-13,574,-0.199266932241168
"48","AK",2020-12-20,382.142857142857,-0.406834886044773
"49","AK",2020-12-27,266.714285714286,-0.359616515788384
"50","AK",2021-01-03,324.571428571429,0.196327636299319
"51","AK",2021-01-10,296,-0.0921461764616683
"52","AK",2021-01-17,238.857142857143,-0.214493809734727
"53","AK",2021-01-24,187.714285714286,-0.240944594600091
"54","AK",2021-01-31,141.142857142857,-0.285148501296688
"55","AK",2021-02-07,97.2857142857143,-0.372120391598355
"56","AK",2021-02-14,143.285714285714,0.387188481812423
"57","AK",2021-02-21,130.857142857143,-0.0907344232878051
"58","AK",2021-02-28,113,-0.146718396906476
"59","AK",2021-03-07,128.142857142857,0.125757894291142
"60","AK",2021-03-14,128.285714285714,0.00111420624340356
"61","AK",2021-03-21,123,-0.0420755638744687
"62","AK",2021-03-28,152.142857142857,0.212635573715795
"63","AK",2021-04-04,172.571428571429,0.125991300351235
"64","AK",2021-04-11,259,0.406016832260091
"65","AL",2020-01-26,0,NA
"66","AL",2020-02-02,0,NA
"67","AL",2020-02-09,0,NA
"68","AL",2020-02-16,0,NA
"69","AL",2020-02-23,0,NA
"70","AL",2020-03-01,0,NA
"71","AL",2020-03-08,0,NA
"72","AL",2020-03-15,3.14285714285714,NA
"73","AL",2020-03-22,19.2857142857143,1.81423232508011
"74","AL",2020-03-29,96.1428571428571,1.6064705512063
"75","AL",2020-04-05,144.428571428571,0.406949889375744
"76","AL",2020-04-12,248.857142857143,0.544093938391977
"77","AL",2020-04-19,194.714285714286,-0.245345725715915
"78","AL",2020-04-26,240.142857142857,0.209700701712083
"79","AL",2020-05-03,180.142857142857,-0.287483797443696
"80","AL",2020-05-10,322.428571428571,0.582131440852616
"81","AL",2020-05-17,232.285714285714,-0.32791348670978
"82","AL",2020-05-24,424.285714285714,0.602438941688989
"83","AL",2020-05-31,500.571428571429,0.165343220259537
"84","AL",2020-06-07,322.142857142857,-0.440755200119503
"85","AL",2020-06-14,826.714285714286,0.94246404963706
"86","AL",2020-06-21,533.428571428571,-0.438133977472171
"87","AL",2020-06-28,904.142857142857,0.527662200673637
"88","AL",2020-07-05,1222.71428571429,0.301841115106304
"89","AL",2020-07-12,1239.71428571429,0.0138077264766864
"90","AL",2020-07-19,1917.71428571429,0.436253062348691
"91","AL",2020-07-26,1754.71428571429,-0.088827957167893
"92","AL",2020-08-02,1735.71428571429,-0.0108870227703999
"93","AL",2020-08-09,1412.85714285714,-0.205805024151937
"94","AL",2020-08-16,1014.14285714286,-0.331570216577372
"95","AL",2020-08-23,1079.85714285714,0.0627849772527909
"96","AL",2020-08-30,1320.42857142857,0.201127601972601
"97","AL",2020-09-06,1011.28571428571,-0.266733853490588
"98","AL",2020-09-13,920.142857142857,-0.0944488472272986
"99","AL",2020-09-20,886.714285714286,-0.037006120133238
"100","AL",2020-09-27,1051.28571428571,0.170246366512946
"101","AL",2020-10-04,978.285714285714,-0.0719674151050208
"102","AL",2020-10-11,881.857142857143,-0.103771695427682
"103","AL",2020-10-18,1040.57142857143,0.165495218453603
"104","AL",2020-10-25,1675.57142857143,0.476384245674007
"105","AL",2020-11-01,1375.71428571429,-0.197181181729334
"106","AL",2020-11-08,1386,0.00744882401299047
"107","AL",2020-11-15,2019.28571428571,0.376321941322529
"108","AL",2020-11-22,2097.71428571429,0.0381044744890342
"109","AL",2020-11-29,2103.28571428571,0.00265243124868357
"110","AL",2020-12-06,3235.42857142857,0.430660650926327
"111","AL",2020-12-13,3679.14285714286,0.128518407041994
"112","AL",2020-12-20,3831.57142857143,0.0405952079146047
"113","AL",2020-12-27,3310.85714285714,-0.146067902299148
"114","AL",2021-01-03,3758,0.126679789579538
"115","AL",2021-01-10,4280.85714285714,0.130266355574366
"116","AL",2021-01-17,2956.85714285714,-0.370026328374971
"117","AL",2021-01-24,2653.14285714286,-0.108382007088306
"118","AL",2021-01-31,2638.42857142857,-0.00556141926390097
"119","AL",2021-02-07,1826.28571428571,-0.367899261869856
"120","AL",2021-02-14,1215.42857142857,-0.407187491685928
"121","AL",2021-02-21,844.571428571429,-0.36402271369209
"122","AL",2021-02-28,915.571428571429,0.0807190688761892
"123","AL",2021-03-07,636.142857142857,-0.364125226182524
"124","AL",2021-03-14,550.571428571429,-0.144466456347391
"125","AL",2021-03-21,540,-0.0193875603606783
"126","AL",2021-03-28,418.714285714286,-0.254380347902741
"127","AL",2021-04-04,345.428571428571,-0.192402909536154
"128","AL",2021-04-11,214.333333333333,-0.477253446549915
"129","AR",2020-01-26,0,NA
"130","AR",2020-02-02,0,NA
"131","AR",2020-02-09,0,NA
"132","AR",2020-02-16,0,NA
"133","AR",2020-02-23,0,NA
"134","AR",2020-03-01,0,NA
"135","AR",2020-03-08,0,NA
"136","AR",2020-03-15,2.28571428571429,NA
"137","AR",2020-03-22,21.1428571428571,2.22462355152433
"138","AR",2020-03-29,39.8571428571429,0.633999508057251
"139","AR",2020-04-05,58.5714285714286,0.384945377876988
"140","AR",2020-04-12,64.8571428571429,0.101940038342995
"141","AR",2020-04-19,67.7142857142857,0.0431101236537284
"142","AR",2020-04-26,165.714285714286,0.894967962405334
"143","AR",2020-05-03,70,-0.861769892995738
"144","AR",2020-05-10,79,0.120952610417662
"145","AR",2020-05-17,110.714285714286,0.337505027831012
"146","AR",2020-05-24,166.142857142857,0.405895123165318
"147","AR",2020-05-31,190.142857142857,0.134927665876447
"148","AR",2020-06-07,310.428571428571,0.490178161861318
"149","AR",2020-06-14,439.285714285714,0.347196199984189
"150","AR",2020-06-21,437.142857142857,-0.00488998529419168
"151","AR",2020-06-28,608.142857142857,0.330149770881726
"152","AR",2020-07-05,570.857142857143,-0.0632708260597081
"153","AR",2020-07-12,650.428571428571,0.130492495566338
"154","AR",2020-07-19,694.428571428571,0.0654578217106735
"155","AR",2020-07-26,770.714285714286,0.10422842064678
"156","AR",2020-08-02,741,-0.0393171033408348
"157","AR",2020-08-09,796.142857142857,0.0717780132181362
"158","AR",2020-08-16,468.857142857143,-0.5294805159195
"159","AR",2020-08-23,558.428571428571,0.174828594142919
"160","AR",2020-08-30,611.714285714286,0.0911386033566732
"161","AR",2020-09-06,725.142857142857,0.17010335968465
"162","AR",2020-09-13,612.428571428571,-0.168936362236301
"163","AR",2020-09-20,786.285714285714,0.249887913015203
"164","AR",2020-09-27,788.428571428571,0.00272158382632174
"165","AR",2020-10-04,824.428571428571,0.0446486912714651
"166","AR",2020-10-11,831.428571428571,0.00845488601451708
"167","AR",2020-10-18,890.428571428571,0.0685574960833671
"168","AR",2020-10-25,1007,0.123028004965025
"169","AR",2020-11-01,991.714285714286,-0.0152958453521441
"170","AR",2020-11-08,1258.42857142857,0.238184008688064
"171","AR",2020-11-15,1596.28571428571,0.237815724909298
"172","AR",2020-11-22,1733.28571428571,0.0823393620327789
"173","AR",2020-11-29,1582,-0.0913289946689605
"174","AR",2020-12-06,2096.71428571429,0.281681624228286
"175","AR",2020-12-13,2111.14285714286,0.00685794573739426
"176","AR",2020-12-20,2278.28571428571,0.0761938411526527
"177","AR",2020-12-27,1889.57142857143,-0.187073234475198
"178","AR",2021-01-03,2656.85714285714,0.340793853012095
"179","AR",2021-01-10,3085.85714285714,0.14968556185877
"180","AR",2021-01-17,2292.28571428571,-0.297280012583311
"181","AR",2021-01-24,1849.14285714286,-0.214827237015328
"182","AR",2021-01-31,1600.28571428571,-0.144540026528495
"183","AR",2021-02-07,1638.28571428571,0.0234682142334829
"184","AR",2021-02-14,898.857142857143,-0.600281562825092
"185","AR",2021-02-21,355.142857142857,-0.928603992107512
"186","AR",2021-02-28,985.857142857143,1.02099133554995
"187","AR",2021-03-07,343.285714285714,-1.05494837188413
"188","AR",2021-03-14,303.571428571429,-0.122946154377952
"189","AR",2021-03-21,244.571428571429,-0.21610952465683
"190","AR",2021-03-28,182,-0.295500720569579
"191","AR",2021-04-04,160.714285714286,-0.124378521493588
"192","AR",2021-04-11,150.333333333333,-0.0667731147486385
"193","AZ",2020-01-26,0.2,NA
"194","AZ",2020-02-02,0,NA
"195","AZ",2020-02-09,0,NA
"196","AZ",2020-02-16,0,NA
"197","AZ",2020-02-23,0,NA
"198","AZ",2020-03-01,0,NA
"199","AZ",2020-03-08,0.571428571428571,NA
"200","AZ",2020-03-15,1.14285714285714,0.693147180559945
"201","AZ",2020-03-22,19.8571428571429,2.85503239145086
"202","AZ",2020-03-29,109.571428571429,1.70801286823656
"203","AZ",2020-04-05,192.857142857143,0.565373070065219
"204","AZ",2020-04-12,181.428571428571,-0.0610876919798383
"205","AZ",2020-04-19,198.571428571429,0.0902868466721005
"206","AZ",2020-04-26,228.142857142857,0.138823122090275
"207","AZ",2020-05-03,302,0.28045501821517
"208","AZ",2020-05-10,354.142857142857,0.159273365605008
"209","AZ",2020-05-17,402.571428571429,0.128172160423435
"210","AZ",2020-05-24,343.142857142857,-0.159725689818697
"211","AZ",2020-05-31,513.857142857143,0.403798441055695
"212","AZ",2020-06-07,993.285714285714,0.659073056403394
"213","AZ",2020-06-14,1257.42857142857,0.235805747272019
"214","AZ",2020-06-21,2385.57142857143,0.640369869001396
"215","AZ",2020-06-28,3074,0.253540956781422
"216","AZ",2020-07-05,3454.42857142857,0.116677406652742
"217","AZ",2020-07-12,3482.57142857143,0.00811388540918471
"218","AZ",2020-07-19,3022.42857142857,-0.141710266232464
"219","AZ",2020-07-26,2627.14285714286,-0.140163781384951
"220","AZ",2020-08-02,2350.42857142857,-0.111299207211717
"221","AZ",2020-08-09,1208,-0.665631582836577
"222","AZ",2020-08-16,944.857142857143,-0.245687634008336
"223","AZ",2020-08-23,652.285714285714,-0.370551066451997
"224","AZ",2020-08-30,508.285714285714,-0.24943895886396
"225","AZ",2020-09-06,586.428571428571,0.143007153660748
"226","AZ",2020-09-13,392.285714285714,-0.402060435558612
"227","AZ",2020-09-20,786.571428571429,0.695693099374636
"228","AZ",2020-09-27,459.857142857143,-0.536767654403744
"229","AZ",2020-10-04,502.428571428571,0.0885376011751744
"230","AZ",2020-10-11,688.714285714286,0.31537302193164
"231","AZ",2020-10-18,796.285714285714,0.145131553636271
"232","AZ",2020-10-25,1002,0.22979522265823
"233","AZ",2020-11-01,1330,0.283180939570989
"234","AZ",2020-11-08,1684.42857142857,0.23624743730556
"235","AZ",2020-11-15,2310.28571428571,0.315944823183988
"236","AZ",2020-11-22,3461.28571428571,0.404268911046767
"237","AZ",2020-11-29,3761.42857142857,0.0831587106829263
"238","AZ",2020-12-06,5468.71428571429,0.374244716037313
"239","AZ",2020-12-13,6309.42857142857,0.143001572759093
"240","AZ",2020-12-20,6450.71428571429,0.022145753398138
"241","AZ",2020-12-27,5820,-0.102890604904102
"242","AZ",2021-01-03,8863.85714285714,0.420681751576783
"243","AZ",2021-01-10,8880.28571428571,0.00185171819851865
"244","AZ",2021-01-17,7905.14285714286,-0.116320189275678
"245","AZ",2021-01-24,6956,-0.127908945750934
"246","AZ",2021-01-31,5118.57142857143,-0.306729214230487
"247","AZ",2021-02-07,3176.14285714286,-0.477207859679531
"248","AZ",2021-02-14,2376.14285714286,-0.290188997828934
"249","AZ",2021-02-21,1528.14285714286,-0.441425345484404
"250","AZ",2021-02-28,1259.28571428571,-0.19350851247416
"251","AZ",2021-03-07,1381.71428571429,0.092780297462658
"252","AZ",2021-03-14,898.428571428571,-0.430433037751125
"253","AZ",2021-03-21,501.428571428571,-0.583186038083592
"254","AZ",2021-03-28,519.285714285714,0.0349930735077083
"255","AZ",2021-04-04,630.571428571429,0.194172196849062
"256","AZ",2021-04-11,642.666666666667,0.0189997487410127
"257","CA",2020-01-26,0.4,NA
"258","CA",2020-02-02,0.142857142857143,-1.02961941718116
"259","CA",2020-02-09,0.428571428571429,1.09861228866811
"260","CA",2020-02-16,0.285714285714286,-0.405465108108164
"261","CA",2020-02-23,0.285714285714286,0
"262","CA",2020-03-01,0.285714285714286,0
"263","CA",2020-03-08,14,3.89182029811063
"264","CA",2020-03-15,37,0.971860583028966
"265","CA",2020-03-22,191.428571428571,1.64359683124542
"266","CA",2020-03-29,575.714285714286,1.10109676199577
"267","CA",2020-04-05,1099.85714285714,0.647324074337321
"268","CA",2020-04-12,1193.71428571429,0.0818893933984068
"269","CA",2020-04-19,1024.14285714286,-0.153213668823584
"270","CA",2020-04-26,1885.85714285714,0.610526409427887
"271","CA",2020-05-03,1636,-0.142128197062754
"272","CA",2020-05-10,1866.28571428571,0.131695968432295
"273","CA",2020-05-17,1737,-0.0717907193538828
"274","CA",2020-05-24,1981.57142857143,0.131730693466872
"275","CA",2020-05-31,2553.28571428571,0.253490864427088
"276","CA",2020-06-07,2604.14285714286,0.019722538342543
"277","CA",2020-06-14,2863.28571428571,0.0948662330606655
"278","CA",2020-06-21,3567,0.219755089820618
"279","CA",2020-06-28,5345.57142857143,0.404543541379614
"280","CA",2020-07-05,6987.42857142857,0.267844168336797
"281","CA",2020-07-12,8664.14285714286,0.215080382059484
"282","CA",2020-07-19,9126.85714285714,0.0520284031129023
"283","CA",2020-07-26,9852.42857142857,0.076496579003621
"284","CA",2020-08-02,7929,-0.217191055978911
"285","CA",2020-08-09,6428.28571428571,-0.209819029007383
"286","CA",2020-08-16,9628.85714285714,0.404056646730322
"287","CA",2020-08-23,6015.28571428571,-0.470460693417785
"288","CA",2020-08-30,5177.14285714286,-0.15005051647595
"289","CA",2020-09-06,4605,-0.117110662412195
"290","CA",2020-09-13,3254.14285714286,-0.347213759863377
"291","CA",2020-09-20,3353.85714285714,0.0301821595841647
"292","CA",2020-09-27,3415.42857142857,0.0181919124786367
"293","CA",2020-10-04,3060.14285714286,-0.109841381691329
"294","CA",2020-10-11,3264.28571428571,0.0645793680695346
"295","CA",2020-10-18,2962.57142857143,-0.0969833512041273
"296","CA",2020-10-25,4387.42857142857,0.39268569156241
"297","CA",2020-11-01,4072.14285714286,-0.0745739472149514
"298","CA",2020-11-08,5443.57142857143,0.290265996634535
"299","CA",2020-11-15,7815.14285714286,0.361627885508327
"300","CA",2020-11-22,11812.5714285714,0.413101096093675
"301","CA",2020-11-29,13843,0.158615350040829
"302","CA",2020-12-06,20395.1428571429,0.387517087557306
"303","CA",2020-12-13,30009.4285714286,0.386214840736127
"304","CA",2020-12-20,43241.4285714286,0.365287412418377
"305","CA",2020-12-27,38335.7142857143,-0.120417080849884
"306","CA",2021-01-03,38350.7142857143,0.000391203514643447
"307","CA",2021-01-10,39957.2857142857,0.0410378733232479
"308","CA",2021-01-17,38787.5714285714,-0.029711155096772
"309","CA",2021-01-24,23810.8571428571,-0.487958212177817
"310","CA",2021-01-31,19171,-0.216742938592915
"311","CA",2021-02-07,13225.4285714286,-0.371257337161448
"312","CA",2021-02-14,9136,-0.36991873046281
"313","CA",2021-02-21,6009.71428571429,-0.418845445311186
"314","CA",2021-02-28,4802.28571428571,-0.224285212555137
"315","CA",2021-03-07,3690.28571428571,-0.263388110646671
"316","CA",2021-03-14,3037.57142857143,-0.19464556043141
"317","CA",2021-03-21,2706.14285714286,-0.115534002878422
"318","CA",2021-03-28,2416.14285714286,-0.113351913154237
"319","CA",2021-04-04,2594.28571428571,0.0711388161812422
"320","CA",2021-04-11,1902.66666666667,-0.310054813171354
"321","CO",2020-01-26,0,NA
"322","CO",2020-02-02,0,NA
"323","CO",2020-02-09,0,NA
"324","CO",2020-02-16,0,NA
"325","CO",2020-02-23,0,NA
"326","CO",2020-03-01,0,NA
"327","CO",2020-03-08,1.14285714285714,NA
"328","CO",2020-03-15,19.4285714285714,2.83321334405622
"329","CO",2020-03-22,63.8571428571429,1.18990370887752
"330","CO",2020-03-29,245.142857142857,1.34519268543434
"331","CO",2020-04-05,377.571428571429,0.431918634556382
"332","CO",2020-04-12,336.142857142857,-0.116223525876927
"333","CO",2020-04-19,333,-0.00939374969160546
"334","CO",2020-04-26,530.857142857143,0.466350460897972
"335","CO",2020-05-03,454.857142857143,-0.154509552969456
"336","CO",2020-05-10,442.571428571429,-0.0273815259874597
"337","CO",2020-05-17,309.285714285714,-0.358336380540224
"338","CO",2020-05-24,334.285714285714,0.077730567915157
"339","CO",2020-05-31,320.142857142857,-0.04322873455082
"340","CO",2020-06-07,231.857142857143,-0.322645906286336
"341","CO",2020-06-14,161.285714285714,-0.362944003364929
"342","CO",2020-06-21,201.285714285714,0.221547947749018
"343","CO",2020-06-28,252.571428571429,0.226968731298909
"344","CO",2020-07-05,251.142857142857,-0.00567216495246653
"345","CO",2020-07-12,406.857142857143,0.482440194286744
"346","CO",2020-07-19,461.285714285714,0.125555498226409
"347","CO",2020-07-26,599.142857142857,0.26148244070359
"348","CO",2020-08-02,482.857142857143,-0.215779222984801
"349","CO",2020-08-09,420.571428571429,-0.138106508628298
"350","CO",2020-08-16,359.428571428571,-0.157098862028436
"351","CO",2020-08-23,279.571428571429,-0.251257650424255
"352","CO",2020-08-30,298.571428571429,0.0657513775627804
"353","CO",2020-09-06,293,-0.0188365868864761
"354","CO",2020-09-13,292.857142857143,-0.000487685939926835
"355","CO",2020-09-20,504.714285714286,0.544307575226691
"356","CO",2020-09-27,603.142857142857,0.178161581049121
"357","CO",2020-10-04,571,-0.0547648696969423
"358","CO",2020-10-11,769.285714285714,0.298073230879166
"359","CO",2020-10-18,977.285714285714,0.239316609170509
"360","CO",2020-10-25,1398.14285714286,0.358121054664821
"361","CO",2020-11-01,1751.57142857143,0.225368518806567
"362","CO",2020-11-08,3376.28571428571,0.656262859966574
"363","CO",2020-11-15,4633.28571428571,0.31649006976192
"364","CO",2020-11-22,5026.14285714286,0.0813865884197438
"365","CO",2020-11-29,4310.28571428571,-0.153648669407103
"366","CO",2020-12-06,4544.14285714286,0.0528349266203863
"367","CO",2020-12-13,3944.57142857143,-0.141498807770542
"368","CO",2020-12-20,2956.71428571429,-0.288261698609148
"369","CO",2020-12-27,2304,-0.249431870343123
"370","CO",2021-01-03,2318.85714285714,0.00642771063455537
"371","CO",2021-01-10,2842.57142857143,0.203634621643654
"372","CO",2021-01-17,1976.14285714286,-0.36356218227449
"373","CO",2021-01-24,1614.85714285714,-0.201900396510452
"374","CO",2021-01-31,1019.42857142857,-0.460004250104518
"375","CO",2021-02-07,1695.42857142857,0.508693307150867
"376","CO",2021-02-14,1221,-0.328265358244694
"377","CO",2021-02-21,968.285714285714,-0.231898270999021
"378","CO",2021-02-28,1098.42857142857,0.126108662865184
"379","CO",2021-03-07,1185.57142857143,0.0763442895662674
"380","CO",2021-03-14,1052.28571428571,-0.119260207593437
"381","CO",2021-03-21,951.714285714286,-0.100455078251386
"382","CO",2021-03-28,1132,0.173476389064817
"383","CO",2021-04-04,1366.71428571429,0.188423547859726
"384","CO",2021-04-11,1348.66666666667,-0.013293077563273
"385","CT",2020-01-26,0,NA
"386","CT",2020-02-02,0,NA
"387","CT",2020-02-09,0,NA
"388","CT",2020-02-16,0,NA
"389","CT",2020-02-23,0,NA
"390","CT",2020-03-01,0,NA
"391","CT",2020-03-08,0.142857142857143,NA
"392","CT",2020-03-15,3.57142857142857,3.2188758248682
"393","CT",2020-03-22,43,2.48823443988067
"394","CT",2020-03-29,238,1.71107055797791
"395","CT",2020-04-05,526,0.793030539066235
"396","CT",2020-04-12,908.571428571429,0.546572294541145
"397","CT",2020-04-19,846.714285714286,-0.0705101945463297
"398","CT",2020-04-26,1043.85714285714,0.20931461000338
"399","CT",2020-05-03,577.571428571429,-0.591845802150447
"400","CT",2020-05-10,606,0.0480478654838569
"401","CT",2020-05-17,552.142857142857,-0.0930731741031055
"402","CT",2020-05-24,435.571428571429,-0.237148014033267
"403","CT",2020-05-31,247.571428571429,-0.564959657272649
"404","CT",2020-06-07,252.428571428571,0.0194291826040902
"405","CT",2020-06-14,160,-0.455954508030556
"406","CT",2020-06-21,95.2857142857143,-0.518293918373517
"407","CT",2020-06-28,78.2857142857143,-0.196514758967608
"408","CT",2020-07-05,59.1428571428571,-0.280409313122701
"409","CT",2020-07-12,81.4285714285714,0.319770387003281
"410","CT",2020-07-19,86.5714285714286,0.0612436252407186
"411","CT",2020-07-26,126.142857142857,0.376445214534646
"412","CT",2020-08-02,147.714285714286,0.157864854464414
"413","CT",2020-08-09,72.8571428571429,-0.706779329350003
"414","CT",2020-08-16,82.4285714285714,0.123431540789728
"415","CT",2020-08-23,88.8571428571429,0.0750978262310799
"416","CT",2020-08-30,139.428571428571,0.450522493673913
"417","CT",2020-09-06,124.285714285714,-0.114969374764463
"418","CT",2020-09-13,137.285714285714,0.0994811973216631
"419","CT",2020-09-20,171.571428571429,0.222935413109691
"420","CT",2020-09-27,151.428571428571,-0.124885634973871
"421","CT",2020-10-04,244.285714285714,0.478224462390593
"422","CT",2020-10-11,248.714285714286,0.0179662902714835
"423","CT",2020-10-18,398.857142857143,0.472298524114074
"424","CT",2020-10-25,460.285714285714,0.143244099854657
"425","CT",2020-11-01,736.428571428571,0.469964832714141
"426","CT",2020-11-08,988.285714285714,0.294159593046054
"427","CT",2020-11-15,1502.85714285714,0.419151496794587
"428","CT",2020-11-22,1832,0.198040207997688
"429","CT",2020-11-29,1587.42857142857,-0.143292809855209
"430","CT",2020-12-06,2162,0.308918262820287
"431","CT",2020-12-13,2720.85714285714,0.229913237499524
"432","CT",2020-12-20,2288.71428571429,-0.172956744107277
"433","CT",2020-12-27,1423,-0.475222893501549
"434","CT",2021-01-03,2482.42857142857,0.556470024577089
"435","CT",2021-01-10,2267.71428571429,-0.0904649420714336
"436","CT",2021-01-17,2489.71428571429,0.0933955575865119
"437","CT",2021-01-24,2056.14285714286,-0.191336130974662
"438","CT",2021-01-31,1744,-0.164650502738433
"439","CT",2021-02-07,1335.57142857143,-0.266822088832922
"440","CT",2021-02-14,1137.85714285714,-0.160212442347167
"441","CT",2021-02-21,823.428571428571,-0.323425265224736
"442","CT",2021-02-28,977.857142857143,0.171886780603137
"443","CT",2021-03-07,769.142857142857,-0.240086866397986
"444","CT",2021-03-14,749.571428571429,-0.025775107637852
"445","CT",2021-03-21,873.428571428571,0.152924738764068
"446","CT",2021-03-28,1217,0.331717739592061
"447","CT",2021-04-04,1249.42857142857,0.0262974899300253
"448","CT",2021-04-11,1603.66666666667,0.249606370113792
"449","DE",2020-01-26,0,NA
"450","DE",2020-02-02,0,NA
"451","DE",2020-02-09,0,NA
"452","DE",2020-02-16,0,NA
"453","DE",2020-02-23,0,NA
"454","DE",2020-03-01,0,NA
"455","DE",2020-03-08,0,NA
"456","DE",2020-03-15,1.14285714285714,NA
"457","DE",2020-03-22,6.85714285714286,1.79175946922805
"458","DE",2020-03-29,25.1428571428571,1.29928298413026
"459","DE",2020-04-05,63,0.918560880408694
"460","DE",2020-04-12,136,0.769520159344519
"461","DE",2020-04-19,160,0.162518929497775
"462","DE",2020-04-26,202.428571428571,0.23521327540154
"463","DE",2020-05-03,149.428571428571,-0.303568595065812
"464","DE",2020-05-10,193.857142857143,0.260303015210001
"465","DE",2020-05-17,186.285714285714,-0.039839917348271
"466","DE",2020-05-24,134.285714285714,-0.327311867222549
"467","DE",2020-05-31,113.857142857143,-0.165025196473835
"468","DE",2020-06-07,52.2857142857143,-0.778221345388849
"469","DE",2020-06-14,52.5714285714286,0.00544960476756468
"470","DE",2020-06-21,68.8571428571429,0.269861175881669
"471","DE",2020-06-28,84.8571428571429,0.208935205312045
"472","DE",2020-07-05,133.142857142857,0.450453495322946
"473","DE",2020-07-12,75.8571428571429,-0.562570793443652
"474","DE",2020-07-19,91.4285714285714,0.186706155111779
"475","DE",2020-07-26,126.714285714286,0.326376805955862
"476","DE",2020-08-02,77.5714285714286,-0.490735662375644
"477","DE",2020-08-09,97.8571428571429,0.23230951832829
"478","DE",2020-08-16,128.857142857143,0.275195681800398
"479","DE",2020-08-23,58,-0.798261360460891
"480","DE",2020-08-30,57.2857142857143,-0.0123917322951635
"481","DE",2020-09-06,129.428571428571,0.81507787873641
"482","DE",2020-09-13,98.2857142857143,-0.275250468109636
"483","DE",2020-09-20,104.285714285714,0.059255696209093
"484","DE",2020-09-27,103.142857142857,-0.0110193952496107
"485","DE",2020-10-04,139.142857142857,0.299386164749709
"486","DE",2020-10-11,109.571428571429,-0.238924502275279
"487","DE",2020-10-18,152.285714285714,0.329181803358534
"488","DE",2020-10-25,138.857142857143,-0.0923128002653507
"489","DE",2020-11-01,163.285714285714,0.162055859334371
"490","DE",2020-11-08,184.571428571429,0.122535020547737
"491","DE",2020-11-15,314.285714285714,0.53226595500386
"492","DE",2020-11-22,429.285714285714,0.311820207622901
"493","DE",2020-11-29,549.428571428571,0.246756079179417
"494","DE",2020-12-06,608.285714285714,0.1017659193047
"495","DE",2020-12-13,792.571428571429,0.264637935981297
"496","DE",2020-12-20,736.571428571429,-0.0732764173756442
"497","DE",2020-12-27,634.428571428571,-0.149281508766976
"498","DE",2021-01-03,632.428571428571,-0.00315742255996129
"499","DE",2021-01-10,827,0.268237411346864
"500","DE",2021-01-17,717.285714285714,-0.142330448044299
"501","DE",2021-01-24,611.571428571429,-0.159442489889759
"502","DE",2021-01-31,499.428571428571,-0.20256716936952
"503","DE",2021-02-07,360.428571428571,-0.326170788134368
"504","DE",2021-02-14,344.142857142857,-0.0462369460261864
"505","DE",2021-02-21,247,-0.331668516931581
"506","DE",2021-02-28,295.285714285714,0.178555073998478
"507","DE",2021-03-07,222.142857142857,-0.284622735068434
"508","DE",2021-03-14,289.571428571429,0.265081321838666
"509","DE",2021-03-21,272.285714285714,-0.0615500622378526
"510","DE",2021-03-28,253.571428571429,-0.0712063823046312
"511","DE",2021-04-04,330.571428571429,0.265177205844106
"512","DE",2021-04-11,222,-0.398145376826029
"513","FL",2020-01-26,0,NA
"514","FL",2020-02-02,0,NA
"515","FL",2020-02-09,0,NA
"516","FL",2020-02-16,0,NA
"517","FL",2020-02-23,0,NA
"518","FL",2020-03-01,0,NA
"519","FL",2020-03-08,0.857142857142857,NA
"520","FL",2020-03-15,18.5714285714286,3.07577498122753
"521","FL",2020-03-22,114.428571428571,1.81832649661278
"522","FL",2020-03-29,547.285714285714,1.56502019763229
"523","FL",2020-04-05,1027.57142857143,0.629982465166707
"524","FL",2020-04-12,1053.71428571429,0.0251231553690736
"525","FL",2020-04-19,894.428571428571,-0.163891569491119
"526","FL",2020-04-26,726,-0.208635031865201
"527","FL",2020-05-03,755.571428571429,0.0399243071858706
"528","FL",2020-05-10,559.857142857143,-0.299792672866348
"529","FL",2020-05-17,814.285714285714,0.37462965562301
"530","FL",2020-05-24,754.142857142857,-0.0767294889990253
"531","FL",2020-05-31,556.714285714286,-0.303529659484907
"532","FL",2020-06-07,1093.14285714286,0.674760025221434
"533","FL",2020-06-14,1604.85714285714,0.383977842532235
"534","FL",2020-06-21,3069.85714285714,0.648596282190183
"535","FL",2020-06-28,6204,0.703563218069182
"536","FL",2020-07-05,8358.42857142857,0.298076194188945
"537","FL",2020-07-12,9863.28571428571,0.165548910343248
"538","FL",2020-07-19,11356.1428571429,0.140939468567366
"539","FL",2020-07-26,10461.7142857143,-0.0820364835578779
"540","FL",2020-08-02,8974.85714285714,-0.153295317838713
"541","FL",2020-08-09,6481.14285714286,-0.325530155360847
